date,XLF,XLF.1,XLF.2,XLF.3,XLF.4,XLF.5,XLF.6,XLF.7,XLF.8,XLF.9,XLF.10,XLF.11,XLF.12,XLF.13,XLF.14,XLF.15,XLF.16,XLF.17,XLF.18,XLF.19,XLF.20,XLF.21,XLF.22,XLF.23,XLF.24,XLF.25,XLF.26,XLF.27,XLF.28,XLF.29,XLF.30,XLF.31,XLF.32,XLF.33,XLF.34,JPM,WFC,C,BAC,AXP,AIG,GS,USB,PNC,BLK,COF,AMT,BK,MS,TRV,STT,AFL,ALL,CB,BBT,MMC,AON,SCHW,TROW,CME,WY,STI,AMP,FITB,MHP,IVZ,PGR,L,HIG,MCO,JPM_signal,WFC_signal,C_signal,BAC_signal,AXP_signal,AIG_signal,GS_signal,USB_signal,PNC_signal,BLK_signal,COF_signal,AMT_signal,BK_signal,MS_signal,TRV_signal,STT_signal,AFL_signal,ALL_signal,CB_signal,BBT_signal,MMC_signal,AON_signal,SCHW_signal,TROW_signal,CME_signal,WY_signal,STI_signal,AMP_signal,FITB_signal,MHP_signal,IVZ_signal,PGR_signal,L_signal,HIG_signal,MCO_signal
2013/02/26,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,47.3,34.48,41.28,11.12,61.74,37.69,148,33.59,60.74,234.51,51.21,75.26,26.92,22.39,79.59,56.65,48.81,45.56,83.16,29.86,35.72,59.87,16.15,70.12,58.55,28.99,27.36,66.15,15.46,45.87,25.64,24.3,42.62,23.25,47.5,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/02/27,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,48.97,34.86,42.15,11.3,62.32,37.77,151.65,33.83,61.28,239.39,51.33,77.14,27.25,22.85,80.32,56.72,49.93,46.05,83.99,30.17,36.5,60.65,16.35,71.36,59.58,29.42,27.72,67.62,15.61,46.72,26.44,24.54,43,23.63,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/02/28,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,48.62,34.81,41.96,11.23,61.97,38.01,149.76,33.78,61.98,238.08,50.77,77.34,26.99,22.5,79.97,56.34,49.95,46.02,83.6,30.14,36.91,60.91,16.18,70.83,59.23,29.22,27.59,68.14,15.73,46.55,26.79,24.36,43.05,23.51,48.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/01,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,48.61,35.11,42.1,11.34,62.19,37.85,150.53,33.81,62.37,235.18,51.61,77.87,27.05,22.38,80.23,56.07,50.19,46.35,84.25,30.44,37.01,60.71,16.34,71.38,59.48,29.38,27.55,67.59,15.72,47.26,26.83,24.42,43.12,23.58,48.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2013/03/04,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,48.79,35.57,42.93,11.41,62.7,38.07,152.18,34.08,63.1,239.59,52.85,78.6,27.43,22.55,80.07,56.85,50.21,46.54,84.78,30.9,36.98,60.31,16.72,72.21,60.44,29.76,28.02,68.38,15.91,47.14,27.46,24.52,42.79,23.59,49.37,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/05,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,49.18,35.6,43.59,11.55,63.93,38.25,152.96,33.61,63.24,244.39,53.68,78.39,27.69,22.69,81,57.25,51.01,47.21,85.33,30.19,37.04,60.57,16.92,73.56,61.18,30.19,28,69.77,15.91,48.19,27.7,24.65,43.02,24.05,50.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/06,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,49.72,35.77,44.57,11.92,64.46,38.45,154.13,33.54,63.74,249.57,54.04,77.24,27.6,22.86,81.07,58.4,51.1,47.33,85.07,30.45,36.94,60.16,17.29,73.84,62.01,30.07,28.17,70.01,15.92,47.93,27.78,24.74,43.12,24.16,50.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/07,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,50.32,36.14,44.99,12.26,64.37,39.01,156.62,33.95,64.39,248.47,54.15,77.3,27.86,23.17,81.2,58.4,51.57,47.29,85.22,30.89,36.73,60.11,17.52,74.43,61.73,29.99,28.56,70.24,16.12,47.73,27.94,24.8,43.22,24.35,50.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/08,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,49.89,36.21,46.67,12.07,64.51,39.58,152.98,34.03,64.59,248.27,53.93,76.88,28.37,22.98,81.65,58.94,50.14,47.42,85.3,31.17,36.75,60.03,17.6,74.82,62.34,30.05,29.35,71.58,16.23,47.56,28.11,24.84,43.58,25.45,50.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/11,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,50.17,36.84,47.59,12.15,65.31,39.47,153.3,34.21,65.44,247.87,54.7,76.64,28.48,23.05,81.75,59.12,51.05,47.75,85.25,31.55,36.75,59.92,17.65,75.19,62.59,30.32,29.73,71.7,16.24,48.59,28.25,24.92,44.24,25.62,51.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/12,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,49.97,36.37,46.94,12.01,65.1,39.11,151.85,34.14,64.99,249.44,54.33,75.78,28.46,22.62,81.74,58.87,50.75,47.71,85.25,31.14,36.57,59.46,17.68,74.62,62.5,30.01,29.46,71.41,16.14,48.45,28.12,24.9,43.96,25.65,51.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/13,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,49.85,36.48,46.96,12.06,65.11,38.89,151.91,34.02,65.5,253.7,54.36,75.87,28.71,22.73,82.12,59.55,50.64,47.93,85.7,31.34,36.7,59.52,18.05,75.05,62.52,30.15,29.63,72.83,16.28,49.35,28.45,25.31,43.97,25.75,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/14,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,50.68,36.68,47.45,12.11,65.19,39.02,154.02,33.86,65.83,256.04,54.24,76.15,28.83,22.75,82.36,59.69,50.66,48.2,86.17,31.5,36.82,59.85,17.92,75.44,63.08,30.62,29.62,73.93,16.26,48.87,28.83,25.38,44.64,26.46,51.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/15,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,49.71,37.9,47.25,12.57,65.89,38.97,154.84,34.02,66.36,256.74,54.91,75.31,28.69,23.53,82.28,59.77,51.08,47.98,85.52,30.75,36.86,59.72,17.8,75.56,63.14,30.36,29.06,73.8,16.5,48.9,29.13,25.13,44.6,26.3,51.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/18,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,49.2,37.46,46.23,12.56,65.59,38.6,151.95,33.93,65.82,255.25,54.39,74.8,28.21,22.94,82.53,59.05,50.22,47.86,85.23,30.53,36.57,58.79,17.6,74.71,62.58,30.01,28.81,73.64,16.37,48.39,28.91,24.93,44.16,25.92,51.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/19,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,18.17,48.89,37.2,45.78,12.71,64.94,38.38,148.84,33.75,65.82,253.18,53.37,74.28,28.06,22.34,83.19,59,49.81,47.64,85.32,30.57,36.95,58.83,17.49,74.31,61.14,30.52,28.56,73.44,16.4,47.79,28.35,24.94,43.8,25.52,50.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/20,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,48.81,37.15,46.08,12.78,65.8,38.3,150.13,33.73,66.26,258.7,53.64,75.07,28.11,22.69,83.84,60.27,50.72,47.93,86.05,30.74,37.29,59.53,17.69,74.79,62.03,31.2,28.64,74.35,16.41,48.53,28.6,24.93,44.01,26.15,51.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2013/03/21,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,18.07,48.05,36.85,45.22,12.57,65.22,37.8,145.38,33.36,65.6,253,53.44,76.04,27.7,22.01,83.75,58.74,51.06,47.8,85.5,30.42,36.9,59.27,17.4,73.71,60.93,30.55,28.29,73.12,16.26,48.59,28.27,24.84,43.85,26,51.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/22,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,48.48,36.91,45.22,12.56,66.02,37.79,146.6,33.38,65.78,253.13,53.83,76.47,28.12,22.13,83.69,59.51,51.85,48.22,86.41,30.58,37.17,60.09,17.48,74.12,61.62,30.81,28.23,73.13,16.18,48.37,28.39,24.87,43.98,26.4,51.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/25,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,48.22,36.92,44.48,12.4,65.9,37.7,146.11,33.47,65.71,251.82,54.32,76.01,28.04,21.92,83.37,59.06,51.52,48.48,86.51,30.6,37.09,60.98,17.46,73.88,61.29,30.65,28.51,72.95,16.24,50.03,28.32,24.85,43.8,26.01,52.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/26,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,48.34,37.01,44.82,12.28,66.97,38.44,146.54,33.68,65.85,258.41,54.78,75.64,28.16,22.17,83.36,59.5,52.49,48.65,86.62,30.98,37.62,61.64,17.57,74.76,61.56,30.79,28.74,73.16,16.41,50.34,28.74,24.98,43.99,26.25,52.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/27,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,47.47,36.69,44.45,12.23,66.95,38.25,147.84,33.76,65.76,256.57,54.55,76.6,27.75,22.24,83.37,59.41,51.91,48.67,86.8,31.05,37.7,61.32,17.44,74.15,61.36,30.81,28.54,72.53,16.37,50.46,28.65,25,43.72,25.95,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/03/28,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,47.17,36.7,44.23,12.18,67.26,38.82,147.15,33.93,66.07,256.88,54.67,76.66,27.84,21.93,84.19,59.09,52.02,49.07,87.53,31.16,37.74,61.32,17.63,74.87,61.41,31.18,28.81,73.13,16.31,52.08,28.96,25.27,44.07,25.8,53.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/01,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,18.12,47.53,36.64,43.78,12.15,67.06,38.23,146.04,33.99,65.36,252.96,53.41,77.49,27.72,21.61,83.95,58.23,52.15,49.28,87.4,30.66,37.52,60.92,17.32,74.26,60.93,31.13,28.28,72.35,16.14,51.55,28.37,25.31,43.97,25.58,52.77,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/02,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,47.98,36.59,44.1,12.15,67.44,39,146.68,34.1,66.37,257.44,54.36,78.47,27.97,21.65,84.41,58.71,52.9,49.81,88.04,30.44,37.37,61.26,17.25,74.85,60.6,31.4,27.81,72.91,16.16,51.82,28.83,25.47,44.29,25.55,52.91,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/03,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,17.93,46.85,36.38,42.49,11.81,66.25,37.84,143.41,33.67,64.7,248.23,53.89,77.76,27.28,21.06,83.72,56.91,52.7,49.38,87.41,29.95,37.07,60.27,16.69,73.25,60.04,30.13,27.36,71.3,15.99,51.27,28.14,25.33,43.93,24.82,52.23,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/04,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,47.49,37.13,42.76,11.94,66.73,37.69,142.99,33.82,65.17,251.11,54.79,78.32,27.32,21.28,84.34,57.17,51.5,49.51,88.12,30.39,37.39,60.49,16.66,73.89,60.01,31.02,27.41,71.49,15.95,51.37,28.69,25.32,44.23,25.85,52.8,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2013/04/05,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,47.91,36.86,43,11.97,65.3,38.62,143.69,33.36,64.81,245.79,54.44,77.56,27.21,21.51,84.41,57.57,49.49,49.32,87.63,29.88,37.16,60.09,16.49,73.26,59.44,30.96,28.04,70.97,16.02,51.54,28.37,25.37,43.8,25.17,52.4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2013/04/08,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,18.21,48.58,36.73,43.55,12.21,65.6,40.09,143.82,33.69,65.64,249.38,55.13,79,27.35,21.69,84.73,57.96,49.6,50.11,88.49,30.16,37.3,60.43,16.76,74.19,60.25,31.28,28.64,71.81,16.22,51.93,28.76,25.63,43.97,26.08,52.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/09,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,48.68,37.16,43.88,12.25,65.22,39.63,146.52,33.69,65.92,254.04,55.53,79.29,27.56,21.69,85.27,58.48,49.75,49.73,88.53,30.67,37.34,60.72,16.91,74.44,59.96,31.07,28.91,72.29,16.39,51.42,28.88,25.76,43.9,26.16,52.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/10,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,49.25,37.28,45.05,12.32,65.4,40.1,149.46,34.19,66.75,260.77,55.48,79.87,28.47,22.17,84.81,59.94,50.21,49.73,88.92,31.12,37.55,61.35,17.33,76.06,60.22,31.43,29.14,73.94,16.63,51.93,29.88,25.42,44.01,27.02,54.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/11,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,49.31,37.22,44.86,12.27,65.74,40.44,149.07,34.2,66.87,264.14,54.55,80.32,28.5,22.22,86.06,60.48,49.81,50.28,89.31,31.01,38.46,62.47,17.48,76.89,60.79,31.51,28.98,74.74,16.86,51.82,30.18,25.72,44,27.38,54.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/12,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,49.01,36.92,44.77,12.17,65.68,40.13,149.12,34.08,65.81,263.13,54.39,80.67,28.3,21.77,86.26,59.75,50.11,50.35,89.14,30.78,38.34,62.43,17.22,76.8,60.48,31.58,28.79,74.2,16.49,51.8,30.13,25.59,43.99,27.49,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/15,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,47.93,36.28,44.86,11.98,64.1,38.58,146.46,33.31,63.75,253.86,52.83,79.43,27.18,21.43,84.71,57.66,48.97,49.09,87.58,29.88,37.61,61.31,16.56,74.36,58.84,30.23,27.87,71.42,16.08,51.23,28.95,24.94,42.62,26.31,53.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/16,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,18.36,48.49,36.77,46.65,12.28,64.59,39.56,144.1,32.72,64.79,257.22,53.06,80.59,27.61,21.8,86.55,58.31,50.21,49.5,88.63,30.19,38.11,61.93,16.9,76.07,59.45,30.4,27.98,72.62,16.15,52.01,29.51,24.99,43.39,27.37,54.63,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/17,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,18.02,46.79,36.27,45.73,11.7,64.13,38.56,140.6,32.38,65.05,251.03,52.5,79.78,27.04,21.42,85.07,57.29,49.16,49.07,87.61,29.8,37.74,60.49,16.41,74.58,58.73,29.55,27.61,70.79,15.8,51.81,28.68,24.68,43.12,26.99,54.64,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/04/18,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,17.83,46.64,35.99,45.08,11.44,65.04,38.34,138.6,32.27,65.24,245.3,52.53,80.06,26.56,20.26,84.1,56.51,48.9,48.44,86.91,29.06,37,59.49,16.33,73.49,58.53,29.1,27.32,69.1,15.92,51.48,28.32,24.47,43,26.53,54.23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
